基金碼,年月日,基金統編,幣別,淨值(元)
T4020B 德銀2024新興債C,2019/03/29,73636351B,RMB,10.5357
T4128A 凱基六年新興債,2019/03/29,72937098A,NTD,9.9139
T4128B 凱基六年新興債$,2019/03/29,72937098B,USD,10.0228
T4129A 凱基2024新興債$,2019/03/29,72974804A,USD,10.5514
T4129B 凱基2024新興債C,2019/03/29,72974804B,RMB,10.3737
T4130A 凱基2025新債Aa$,2019/03/29,73713384A,USD,10.2895
T4130B 凱基2025新債AaC,2019/03/29,73713384B,RMB,10.1472
T4214A 施羅德全球策略 A,2019/03/29,26265912A,NTD,10.8887
T4214B 施羅德全球策略 B,2019/03/29,26265912B,NTD,6.0848
T4214C 施羅德全球策略BC,2019/03/29,26265912C,RMB,10.1784
T4216A 施羅德中高 A,2019/03/29,31825598A,NTD,12.1974
T4216B 施羅德中高 B,2019/03/29,31825598B,NTD,8.4983
T4216C 施羅德中高 A-USD,2019/03/29,31825598C,USD,0.4568
T4216D 施羅德中高 B-USD,2019/03/29,31825598D,USD,0.2993
T4216E 施羅德中高 A-CNY,2019/03/29,31825598E,RMB,2.775
T4216F 施羅德中高 B-CNY,2019/03/29,31825598F,RMB,1.9691
T4218A 施羅德中國債券A$,2019/03/29,31999979A,USD,11.049
T4218B 施羅德中國債券B$,2019/03/29,31999979B,USD,8.7727
T4218C 施羅德中國債券AC,2019/03/29,31999979C,RMB,12.0455
T4218D 施羅德中國債券BC,2019/03/29,31999979D,RMB,9.6076
T4219A 施羅德四年主權B,2019/03/29,42440509A,NTD,10.1128
T4219B 施羅德四年主權A$,2019/03/29,42440509B,USD,10.9945
T4219C 施羅德四年主權B$,2019/03/29,42440509C,USD,10.2575
T4220A 施羅德六年新債,2019/03/29,42478666A,NTD,10.397
T4220B 施羅德六年新債$,2019/03/29,42478666B,USD,10.5644
T4221A 施羅德四新市債A,2019/03/29,42517577A,NTD,10.1055
T4221B 施羅德四新市債B,2019/03/29,42517577B,NTD,9.8182
T4221C 施羅德四新市債A$,2019/03/29,42517577C,USD,10.3397
T4221D 施羅德四新市債B$,2019/03/29,42517577D,USD,9.8731
T4222A 施2021新美主債A,2019/03/29,42531563A,NTD,10.0071
T4222B 施2021新美主債B,2019/03/29,42531563B,NTD,9.7907
T4222C 施2021新美主債A$,2019/03/29,42531563C,USD,10.2934
T4222D 施2021新美主債B$,2019/03/29,42531563D,USD,9.8936
T4223A 施羅德2024新主$,2019/03/29,42552378A,USD,9.8376
T4223B 施羅德2024新主C,2019/03/29,42552378B,RMB,10.0065
T4224A 施羅德2022新主A,2019/03/29,72953961A,NTD,10.2823
T4224B 施羅德2022新主B,2019/03/29,72953961B,NTD,10
T4224C 施羅德2022新主A$,2019/03/29,72953961C,USD,10.044
T4224D 施羅德2022新主B$,2019/03/29,72953961D,USD,9.8323
T4224E 施羅德2022新主AC,2019/03/29,72953961E,RMB,10.2012
T4224F 施羅德2022新主BC,2019/03/29,72953961F,RMB,9.9251
T4225A 施羅德2022優主A$,2019/03/29,72963709A,USD,10.2126
T4225B 施羅德2022優主B$,2019/03/29,72963709B,USD,10.0123
T4225C 施羅德2022優主AC,2019/03/29,72963709C,RMB,10.4072
T4225D 施羅德2022優主BC,2019/03/29,72963709D,RMB,10.1205
T4226A 施羅德2024首主A$,2019/03/29,73625729A,USD,10.3843
T4226B 施羅德2024首主B$,2019/03/29,73625729B,USD,10.2789
T4226C 施羅德2024首主AC,2019/03/29,73625729C,RMB,10.4231
T4226D 施羅德2024首主BC,2019/03/29,73625729D,RMB,10.2967
T4226E 施羅德2024首主AZ,2019/03/29,73625729E,ZAR,10.7649
T4226F 施羅德2024首主BZ,2019/03/29,73625729F,ZAR,10.483
T4227A 施羅德2022勢主A$,2019/03/29,73668281A,USD,10.3238
T4227B 施羅德2022勢主B$,2019/03/29,73668281B,USD,10.2025
T4227C 施羅德2022勢主AC,2019/03/29,73668281C,RMB,10.4285
T4227D 施羅德2022勢主BC,2019/03/29,73668281D,RMB,10.2992
T4228A 施2025新首主Aa,2019/03/29,73703386A,NTD,10.165
T4228B 施2025新首主Aa$,2019/03/29,73703386B,USD,10.2111
T4228C 施2025新首主AaC,2019/03/29,73703386C,RMB,10.1484
T4229A 施2025新雙主Aa$,2019/03/29,74704004A,USD,10.0105
T4229B 施2025新雙主Bd$,2019/03/29,74704004B,USD,10.0124
T4229C 施2025新雙主AaC,2019/03/29,74704004C,RMB,10.0486
T4229D 施2025新雙主BdC,2019/03/29,74704004D,RMB,10.0471
T4229E 施2025新雙主AaZ,2019/03/29,74704004E,ZAR,10.2757
T4229F 施2025新雙主BdZ,2019/03/29,74704004F,ZAR,10.2772
T4322A 華頓全球高收益 A,2019/03/29,25652470A,NTD,13.717
T4322B 華頓全球高收益 B,2019/03/29,25652470B,NTD,8.1777
T4335A 華頓3y人幣新債A,2019/03/29,42530874A,NTD,10.7701
T4335B 華頓3y人幣新債B,2019/03/29,42530874B,NTD,10.1458
T4335C 華頓3y人幣新債AC,2019/03/29,42530874C,RMB,10.6259
T4335D 華頓3y人幣新債BC,2019/03/29,42530874D,RMB,10.0557
T4336A 華頓3Y中國離A,2019/03/29,42550300A,NTD,10.534
T4336B 華頓3Y中國離B,2019/03/29,42550300B,NTD,10.0516
T4336C 華頓3Y中國離AC,2019/03/29,42550300C,RMB,10.4522
T4336D 華頓3Y中國離BC,2019/03/29,42550300D,RMB,10.0047
T4337A 國票3Y新興債Aa,2019/03/29,73673658A,NTD,10.3175
T4337B 國票3Y新興債Bd,2019/03/29,73673658B,NTD,10.3049
T4337C 國票3Y新興債AaC,2019/03/29,73673658C,RMB,10.4574
T4337D 國票3Y新興債BdC,2019/03/29,73673658D,RMB,10.4343
T4337E 國票3Y新興債Aa$,2019/03/29,73673658E,USD,10.3417
T4337F 國票3Y新興債Bd$,2019/03/29,73673658F,USD,10.3444
T4512A 富蘭全高收債A,2019/03/29,31836244A,NTD,10.9463
T4512B 富蘭全高收債B,2019/03/29,31836244B,NTD,7.4972
T4512C 富蘭全高收債A$,2019/03/29,31836244C,USD,10.4037
T4512D 富蘭全高收債B$,2019/03/29,31836244D,USD,7.6315
T4512E 富蘭全高收債AA,2019/03/29,31836244E,AUD,10.674
T4512F 富蘭全高收債BA,2019/03/29,31836244F,AUD,7.6538
T4512G 富蘭全高收債AC,2019/03/29,31836244G,RMB,11.3793
T4512H 富蘭全高收債BC,2019/03/29,31836244H,RMB,8.6951
T4512J 富蘭全高收債AZ,2019/03/29,31836244I,ZAR,13.8986
T4512K 富蘭全高收債BZ,2019/03/29,31836244J,ZAR,10.2009
T4512L 富蘭全高收債C,2019/03/29,31836244K,NTD,8.8802
T4512M 富蘭全高收債C$,2019/03/29,31836244L,USD,9.0183
T4512N 富蘭全高收債CC,2019/03/29,31836244M,RMB,8.9406
T4514A 富蘭全球投資債 A,2019/03/29,31920832A,NTD,9.3267
T4514B 富蘭全球投資債 B,2019/03/29,31920832B,NTD,7.8332
T4514C 富蘭全球投資債A$,2019/03/29,31920832C,USD,9.837
T4514D 富蘭全球投資債B$,2019/03/29,31920832D,USD,8.9592
T4516A 富蘭克林中高債 C,2019/03/29,38547418B,RMB,9.9943
T4516B 富蘭克林中高債 $,2019/03/29,38547418C,USD,9.5273
T4516Y 富蘭克林中國高收,2019/03/29,38547418A,NTD,9.0405
T4732Y 台新亞美短債,2019/03/29,48870809,NTD,11.4994
T4744A 台新亞澳高收債 A,2019/03/29,31829551A,NTD,12.5165
T4744B 台新亞澳高收債 B,2019/03/29,31829551B,NTD,8.6961
T4744C 台新亞澳高收債A$,2019/03/29,31829551C,USD,0.4086
T4744D 台新亞澳高收債B$,2019/03/29,31829551D,USD,0.2877
T4748A 台新新興市場債 A,2019/03/29,31969530A,NTD,11.0412
T4748B 台新新興市場債 B,2019/03/29,31969530B,NTD,7.9739
T4748C 台新新興市場債A$,2019/03/29,31969530C,USD,0.353
T4748D 台新新興市場債B$,2019/03/29,31969530D,USD,0.2687
T4757A 台新絲路高收債A,2019/03/29,42484962A,NTD,9.5061
T4757B 台新絲路高收債B,2019/03/29,42484962B,NTD,8.5304
T4757C 台新絲路高收債A$,2019/03/29,42484962C,USD,9.2944
T4757D 台新絲路高收債B$,2019/03/29,42484962D,USD,8.3493
T4804A 合庫全球高收債 A,2019/03/29,31890485A,NTD,11.3999
T4804B 合庫全球高收債 B,2019/03/29,31890485B,NTD,8.0734
T4804C 合庫全球高收債A$,2019/03/29,31890485C,USD,11.0515
T4804D 合庫全球高收債B$,2019/03/29,31890485D,USD,9.0434
T4804E 合庫全球高收債AA,2019/03/29,31890485E,AUD,11.8533
T4804F 合庫全球高收債BA,2019/03/29,31890485F,AUD,8.8429
T4804G 合庫全球高收債AC,2019/03/29,31890485G,RMB,12.4121
T4804H 合庫全球高收債BC,2019/03/29,31890485H,RMB,9.4252
T4804J 合庫全球高收債C$,2019/03/29,31890485I,USD,9.2374
T4811A 合庫六年新興債A,2019/03/29,73639097A,NTD,10.28
T4811B 合庫六年新興債B,2019/03/29,73639097B,NTD,10.3746
T4811C 合庫六年新興債AC,2019/03/29,73639097C,RMB,10.4554
T4811D 合庫六年新興債BC,2019/03/29,73639097D,RMB,10.355
T4811E 合庫六年新興債A$,2019/03/29,73639097E,USD,10.4468
T4811F 合庫六年新興債B$,2019/03/29,73639097F,USD,10.3806
T4904A 大華2023伊斯Aa$,2019/03/29,73713716A,USD,10.1405
T4904B 大華2023伊斯Bd$,2019/03/29,73713716B,USD,10.1405
T4904C 大華2023伊斯AaC,2019/03/29,73713716C,RMB,10.0718
T4904D 大華2023伊斯BdC,2019/03/29,73713716D,RMB,10.0718
T4904E 大華2023伊斯Bd,2019/03/29,73713716E,NTD,10
T5002A 路博邁全高債Ta,2019/03/29,72968937A,NTD,10.26
T5002B 路博邁全高債Td,2019/03/29,72968937B,NTD,9.9
T5002C 路博邁全高債TaC,2019/03/29,72968937E,RMB,10.36
T5002D 路博邁全高債TdC,2019/03/29,72968937F,RMB,9.87
T5002E 路博邁全高債TaA,2019/03/29,72968937G,AUD,10.25
T5002F 路博邁全高債TdA,2019/03/29,72968937H,AUD,9.84
T5002G 路博邁全高債TaZ,2019/03/29,72968937I,ZAR,10.61
T5002H 路博邁全高債TdZ,2019/03/29,72968937J,ZAR,9.93
T5002J 路博邁全高債Ta$,2019/03/29,72968937C,USD,10.31
T5002K 路博邁全高債Td$,2019/03/29,72968937D,USD,9.89
T5002L 路博邁全高債Na,2019/03/29,72968937K,NTD,10.02
T5002M 路博邁全高債Nd,2019/03/29,72968937L,NTD,10.01
T5002N 路博邁全高債Na$,2019/03/29,72968937M,USD,10
T5002P 路博邁全高債Nd$,2019/03/29,72968937N,USD,10.07
T5002Q 路博邁全高債NaC,2019/03/29,72968937O,RMB,10
T5002R 路博邁全高債NdC,2019/03/29,72968937P,RMB,10.07
T5002S 路博邁全高債NaA,2019/03/29,72968937Q,AUD,10
T5002T 路博邁全高債NdA,2019/03/29,72968937R,AUD,10.02
T5002U 路博邁全高債NaZ,2019/03/29,72968937S,ZAR,10.03
T5002V 路博邁全高債NdZ,2019/03/29,72968937T,ZAR,10.03
T0117A 兆豐國際新高債 A,2019/03/22,31923107A,NTD,10.5489
T0117B 兆豐國際新高債 B,2019/03/22,31923107B,NTD,8.1665
T0124A 兆豐三年期新債A$,2019/03/22,42541416A,USD,10.1776
T0124B 兆豐三年期新債B$,2019/03/22,42541416B,USD,9.7749
T0124C 兆豐三年期新債AC,2019/03/22,42541416C,RMB,10.387
T0124D 兆豐三年期新債BC,2019/03/22,42541416D,RMB,9.7939
T0125A 兆豐3Y新興亞債A$,2019/03/22,72938272A,USD,10.081
T0125B 兆豐3Y新興亞債B$,2019/03/22,72938272B,USD,9.7609
T0125C 兆豐3Y新興亞債AC,2019/03/22,72938272C,RMB,10.1976
T0125D 兆豐3Y新興亞債BC,2019/03/22,72938272D,RMB,9.7344
T0332A 第一金全球高收 A,2019/03/22,25593418A,NTD,14.7098
T0332B 第一金全球高收 B,2019/03/22,25593418B,NTD,8.4899
T0332C 第一金全球高收A$,2019/03/22,25593418C,USD,10.0222
T0332D 第一金全球高收B$,2019/03/22,25593418D,USD,7.7115
T0332E 第一金全球高收AC,2019/03/22,25593418E,RMB,11.2382
T0332F 第一金全球高收BC,2019/03/22,25593418F,RMB,9.2632
T0332H 第一金全高收BN,2019/03/22,25593418H,NTD,8.4905
T0332K 第一金全高收BN$,2019/03/22,25593418J,USD,7.7076
T0332L 第一金全高收ANC,2019/03/22,25593418K,RMB,11.2391
T0332M 第一金全高收BNC,2019/03/22,25593418L,RMB,9.2426
T0345A 第一金中高債Aa,2019/03/22,42334486A,NTD,9.7398
T0345B 第一金中高債Bb,2019/03/22,42334486B,NTD,8.4089
T0345C 第一金中高債AaC,2019/03/22,42334486C,RMB,11.062
T0345D 第一金中高債BbC,2019/03/22,42334486D,RMB,9.6968
T0440A 匯豐資源豐富國-A,2019/03/22,25695077A,NTD,9.1882
T0440B 匯豐資源豐富國-B,2019/03/22,25695077B,NTD,5.4295
T0443A 匯豐亞洲高收債A,2019/03/22,26286281A,NTD,11.8696
T0443B 匯豐亞洲高收債B,2019/03/22,26286281B,NTD,8.0492
T0443C 匯豐亞洲高收債AC,2019/03/22,26286281C,RMB,2.6146
T0443D 匯豐亞洲高收債BC,2019/03/22,26286281D,RMB,2.3207
T0443E 匯豐亞洲高收債A$,2019/03/22,26286281E,USD,0.3897
T0443F 匯豐亞洲高收債B$,2019/03/22,26286281F,USD,0.339
T0449A 匯豐中高收A-CNY,2019/03/22,26396604B,RMB,2.5757
T0449B 匯豐中高收B-CNY,2019/03/22,26396604C,RMB,2.0301
T0449C 匯豐中高收B,2019/03/22,26396604D,NTD,9.6548
T0449D 匯豐中高收A$,2019/03/22,26396604E,USD,0.3824
T0449E 匯豐中高收B$,2019/03/22,26396604F,USD,0.3075
T0449Y 匯豐中高收A,2019/03/22,26396604A,NTD,12.2455
T0594A 元大中國機會債券,2019/03/22,38546950A,NTD,10.0443
T0594B 元大中國機債 A C,2019/03/22,38546950B,RMB,10.6825
T0594C 元大中國機債 B C,2019/03/22,38546950C,RMB,9.7807
T0598A 元大新興印尼債A,2019/03/22,42321314A,NTD,10.8986
T0598B 元大新興印尼債B,2019/03/22,42321314B,NTD,9.1567
T0598C 元大新興印尼債B$,2019/03/22,42321314C,USD,9.8259
T0598D 元大新興印尼債BC,2019/03/22,42321314D,RMB,10.389
T05A6A 元大新亞USD債A,2019/03/22,42481326A,NTD,10.3219
T05A6B 元大新亞USD債AH,2019/03/22,42481326B,NTD,9.7906
T05A6C 元大新亞USD債B,2019/03/22,42481326C,NTD,9.702
T05A6D 元大新亞USD債A$,2019/03/22,42481326D,USD,10.1738
T05A6E 元大新亞USD債B$,2019/03/22,42481326E,USD,9.5567
T05A8A 元大新雙印4Y債A,2019/03/22,42538806A,NTD,9.7557
T05A8B 元大新雙印4Y債B,2019/03/22,42538806B,NTD,9.2734
T05A8C 元大新雙印4Y債A$,2019/03/22,42538806C,USD,9.5037
T05A8D 元大新雙印4Y債B$,2019/03/22,42538806D,USD,9.0271
T05B1A 元大亞優高債Aa,2019/03/22,73636628A,NTD,10.2231
T05B1B 元大亞優高債Bd,2019/03/22,73636628B,NTD,10.1724
T05B1C 元大亞優高債Aa$,2019/03/22,73636628C,USD,10.248
T05B1D 元大亞優高債Bd$,2019/03/22,73636628D,USD,10.1974
T05B1E 元大亞優高債BdCh,2019/03/22,73636628E,RMB,10.1763
T0612A 景順人幣新亞息 A,2019/03/22,38522556A,NTD,10.8749
T0612B 景順人幣新亞息 B,2019/03/22,38522556B,NTD,8.3572
T0612C 景順人幣新亞息A$,2019/03/22,38522556C,USD,10.7989
T0612D 景順人幣新亞息B$,2019/03/22,38522556D,USD,8.395
T0612E 景順人幣新亞息AC,2019/03/22,38522556E,RMB,11.706
T0612F 景順人幣新亞息BC,2019/03/22,38522556F,RMB,9.1306
T0614A 景順2023新主債A,2019/03/22,42524129A,NTD,9.9553
T0614B 景順2023新主債B,2019/03/22,42524129B,NTD,9.5716
T0614C 景順2023新主債A$,2019/03/22,42524129C,USD,10.283
T0614D 景順2023新主債B$,2019/03/22,42524129D,USD,9.7568
T0615A 景順2024新興債A,2019/03/22,72949003A,NTD,10.5578
T0615B 景順2024新興債B,2019/03/22,72949003B,NTD,10.209
T0615C 景順2024新興債A$,2019/03/22,72949003C,USD,10.035
T0615D 景順2024新興債B$,2019/03/22,72949003D,USD,9.6892
T0616A 景順2024新主債A,2019/03/22,72949019A,NTD,10.4295
T0616B 景順2024新主債A$,2019/03/22,72949019B,USD,9.9191
T0617A 景順2024優新債A,2019/03/22,72965328A,NTD,10.3962
T0617B 景順2024優新債A$,2019/03/22,72965328B,USD,10.3594
T0617C 景順2024優新債B$,2019/03/22,72965328C,USD,10.2231
T0617D 景順2024優新債AC,2019/03/22,72965328D,RMB,10.4417
T0617E 景順2024優新債BC,2019/03/22,72965328E,RMB,10.2666
T0617F 景順2024優新債AZ,2019/03/22,72965328F,ZAR,11.6739
T0617G 景順2024優新債BZ,2019/03/22,72965328G,ZAR,11.3571
T0618A 景順2024精新債,2019/03/22,72976161A,NTD,10.3888
T0618B 景順2024精新債$,2019/03/22,72976161B,USD,10.3883
T0618C 景順2024精新債C,2019/03/22,72976161C,RMB,10.439
T0619A 景順2028精債Bd,2019/03/22,73676959A,NTD,10.5125
T0619B 景順2028精債Bd$,2019/03/22,73676959B,USD,10.5242
T0619C 景順2028精債BdC,2019/03/22,73676959C,RMB,10.5319
T0620A 景順2025優新Aa$,2019/03/22,73710632A,USD,10.1913
T0620B 景順2025優新Bd$,2019/03/22,73710632B,USD,10.1949
T0620C 景順2025優新AaC,2019/03/22,73710632C,RMB,10.1818
T0620D 景順2025優新BdC,2019/03/22,73710632D,RMB,10.1835
T0620E 景順2025優新AaZ,2019/03/22,73710632E,ZAR,10.3676
T0620F 景順2025優新BdZ,2019/03/22,73710632F,ZAR,10.3687
T0621A 景順2025階新Aa$,2019/03/22,74438800A,USD,10.0156
T0621B 景順2025階新Bd$,2019/03/22,74438800B,USD,10.0148
T0621C 景順2025階新AaC,2019/03/22,74438800C,RMB,10.0474
T0621D 景順2025階新BdC,2019/03/22,74438800D,RMB,10.049
T0737A 瀚亞全球高收債 A,2019/03/22,26257384A,NTD,12.3871
T0737B 瀚亞全球高收債 B,2019/03/22,26257384B,NTD,8.0007
T0737C 瀚亞全球高收債 C,2019/03/22,26257384C,NTD,8.645
T0737D 瀚亞全球高收債A$,2019/03/22,26257384D,USD,10.544
T0737E 瀚亞全球高收債B$,2019/03/22,26257384E,USD,7.899
T0737F 瀚亞全球高收債AA,2019/03/22,26257384F,AUD,10.3875
T0737G 瀚亞全球高收債BA,2019/03/22,26257384G,AUD,7.0008
T0737H 瀚亞全球高收債AC,2019/03/22,26257384H,RMB,10.796
T0737J 瀚亞全球高收債BC,2019/03/22,26257384I,RMB,7.1866
T0737K 瀚亞全球高收債 S,2019/03/22,26257384J,NTD,9.0111
T0737L 瀚亞全球高收債S$,2019/03/22,26257384K,USD,9.2357
T0737M 瀚亞全球高收債SC,2019/03/22,26257384L,RMB,8.841
T0746A 瀚亞南非債A-RAND,2019/03/22,31999540A,ZAR,13.5635
T0746B 瀚亞南非債B-RAND,2019/03/22,31999540B,ZAR,9.1719
T0755A 瀚亞印策收益債A,2019/03/22,42481944A,NTD,9.78
T0755B 瀚亞印策收益債B,2019/03/22,42481944B,NTD,8.86
T0755C 瀚亞印策收益債B$,2019/03/22,42481944C,USD,8.69
T0755D 瀚亞印策收益債BC,2019/03/22,42481944D,RMB,8.79
T0755E 瀚亞印策收益債A$,2019/03/22,42481944E,USD,9.61
T0755F 瀚亞印策收益債S,2019/03/22,42481944F,NTD,8.94
T0755G 瀚亞印策收益債S$,2019/03/22,42481944G,USD,8.81
T0755H 瀚亞印策收益債SC,2019/03/22,42481944H,RMB,8.78
T0755J 瀚亞印策收益債IA,2019/03/22,42481944I,NTD,10
T0755K 瀚亞印策收益債IB,2019/03/22,42481944J,NTD,9.81
T0758A 瀚亞印度建設債A,2019/03/22,72953300A,NTD,10.3053
T0758B 瀚亞印度建設債B,2019/03/22,72953300B,NTD,9.8426
T0758C 瀚亞印度建設債B$,2019/03/22,72953300C,USD,9.8145
T0758D 瀚亞印度建設債BC,2019/03/22,72953300D,RMB,9.6649
T0761A 瀚亞3-6新債Aa,2019/03/22,74380764A,NTD,9.8479
T0761B 瀚亞3-6新債Aa$,2019/03/22,74380764B,USD,9.8578
T0761C 瀚亞3-6新債AaC,2019/03/22,74380764C,RMB,9.7451
T0761D 瀚亞3-6新債AaZ,2019/03/22,74380764D,ZAR,10.1878
T0811Y 保德信瑞騰,2019/03/22,20089122,NTD,15.5902
T0840A 保德信亞新興債 A,2019/03/22,26320990A,NTD,11.7538
T0840B 保德信亞新興債 B,2019/03/22,26320990B,NTD,8.6166
T0841A 保德信印機債Aa,2019/03/22,73676000A,NTD,10.6725
T0841B 保德信印機債Bd,2019/03/22,73676000B,NTD,10.4876
T0841C 保德信印機債Aa$,2019/03/22,73676000C,USD,10.7121
T0841D 保德信印機債Bd$,2019/03/22,73676000D,USD,10.5264
T0860A 保德信新企業債 A,2019/03/22,31968075A,NTD,11.2307
T0860B 保德信新企業債 B,2019/03/22,31968075B,NTD,8.0217
T0860C 保德信新企業債A$,2019/03/22,31968075C,USD,10
T0860D 保德信新企業債B$,2019/03/22,31968075D,USD,10
T0928A 統一新興企業債 A,2019/03/22,31980155A,NTD,10.3455
T0928B 統一新興企業債 B,2019/03/22,31980155B,NTD,7.9073
T0932A 統一中國高收債A,2019/03/22,42326710A,NTD,10.9928
T0932B 統一中國高收債B,2019/03/22,42326710B,NTD,9.017
T0932C 統一中國高收債A$,2019/03/22,42326710C,USD,11.4145
T0932D 統一中國高收債B$,2019/03/22,42326710D,USD,9.338
T0932E 統一中國高收債AC,2019/03/22,42326710E,RMB,12.0227
T0932F 統一中國高收債BC,2019/03/22,42326710F,RMB,9.7885
T1034A 富邦全球投資 A,2019/03/22,26275812A,NTD,10.8018
T1034B 富邦全球投資 B,2019/03/22,26275812B,NTD,9.2222
T1034C 富邦全球投資 A$,2019/03/22,26275812C,USD,0.3489
T1034D 富邦全球投資 B$,2019/03/22,26275812D,USD,0.331
T1034E 富邦全球投資 AC,2019/03/22,26275812E,RMB,2.5483
T1034F 富邦全球投資 BC,2019/03/22,26275812F,RMB,2.1909
T1039A 富邦策略高收債A,2019/03/22,31826230A,NTD,12.3506
T1039B 富邦策略高收債B,2019/03/22,31826230B,NTD,9.3173
T1039C 富邦策略高收債C,2019/03/22,31826230C,NTD,8.5725
T1039D 富邦策略高收債A$,2019/03/22,31826230D,USD,0.4166
T1039E 富邦策略高收債C$,2019/03/22,31826230E,USD,0.2997
T1041A 富邦中高債 A-CNY,2019/03/22,31946426A,RMB,13.5918
T1041B 富邦中高債 B-CNY,2019/03/22,31946426B,RMB,9.5115
T1041C 富邦中高債 A-USD,2019/03/22,31946426C,USD,1.9962
T1041D 富邦中高債 B-USD,2019/03/22,31946426D,USD,1.4468
T1042A 富邦中優債 A-CNY,2019/03/22,31946404A,RMB,12.092
T1042B 富邦中優債 B-CNY,2019/03/22,31946404B,RMB,10.2321
T1042C 富邦中優債 A-USD,2019/03/22,31946404C,USD,1.7703
T1042D 富邦中優債 B-USD,2019/03/22,31946404D,USD,1.5181
T1073A 富邦新雙印主債A,2019/03/22,72948551A,NTD,10.5635
T1073B 富邦新雙印主債B,2019/03/22,72948551B,NTD,10.0244
T1073C 富邦新雙印主債A$,2019/03/22,72948551C,USD,10.0143
T1073D 富邦新雙印主債B$,2019/03/22,72948551D,USD,9.5076
T1079A 富邦6Y新興債$,2019/03/22,72968140A,USD,10.5155
T1079B 富邦6Y新興債C,2019/03/22,72968140B,RMB,10.5787
T1139A 摩根新市高收 A,2019/03/22,26297196A,NTD,11.0005
T1139B 摩根新市高收 B,2019/03/22,26297196B,NTD,7.3317
T1139C 摩根新市高收B$,2019/03/22,26297196C,USD,9.4571
T1139D 摩根新市高收BC,2019/03/22,26297196D,RMB,9.5953
T1140A 摩根亞洲高收債 A,2019/03/22,26376229A,NTD,12.7682
T1140B 摩根亞洲高收債 B,2019/03/22,26376229B,NTD,8.542
T1140C 摩根亞洲高債B$,2019/03/22,26376229C,USD,8.8983
T1140E 摩根亞洲高收債BC,2019/03/22,26376229D,RMB,10.0165
T1233A 華南人民幣高收 A,2019/03/22,31972492A,NTD,10.5944
T1233B 華南人民幣高收 B,2019/03/22,31972492B,NTD,8.0944
T1233C 華南人民幣高收AC,2019/03/22,31972492C,RMB,11.2873
T1233D 華南人民幣高收BC,2019/03/22,31972492D,RMB,8.605
T1255A 華四年新美元債A,2019/03/22,42519293A,NTD,10.1757
T1255B 華四年新美元債B,2019/03/22,42519293B,NTD,9.7203
T1255C 華四年新美元債A$,2019/03/22,42519293C,USD,9.9818
T1255D 華四年新美元債B$,2019/03/22,42519293D,USD,9.5386
T1434A 新光全球債券A,2019/03/22,42443463A,NTD,10.1806
T1434B 新光全球債券B,2019/03/22,42443463B,NTD,9.6634
T1434C 新光全球債券A$,2019/03/22,42443463C,USD,10.4216
T1434D 新光全球債券B$,2019/03/22,42443463D,USD,9.9051
T1435A 新光新大東協債A,2019/03/22,42467422A,NTD,9.9893
T1435B 新光新大東協債B,2019/03/22,42467422B,NTD,9.224
T1435C 新光新大東協債A$,2019/03/22,42467422C,USD,10.4453
T1435D 新光新大東協債B$,2019/03/22,42467422D,USD,9.652
T1435E 新光新大東協債AC,2019/03/22,42467422E,RMB,10.2271
T1435F 新光新大東協債BC,2019/03/22,42467422F,RMB,9.4381
T1439A 新光6Y全新興債,2019/03/22,72952267A,NTD,10.448
T1439B 新光6Y全新興債$,2019/03/22,72952267B,USD,10.1333
