基金碼,年月日,基金統編,幣別,淨值(元)
T2287Y 復華美國新星基金,2018/05/18,31980129A,NTD,12.56
T2292A 復華中新經濟A 股,2018/05/18,42303511A,NTD,9.21
T2292B 復華中新A 股 C,2018/05/18,42303511B,RMB,9.87
T2294A 復華全物聯科技,2018/05/18,42400078A,NTD,15.83
T2294B 復華全物聯科技 $,2018/05/18,42400078B,USD,16.98
T2501Y 永豐永豐Aa,2018/05/18,81594690,NTD,35.81
T2503Y 永豐高科技,2018/05/18,17152509,NTD,26.39
T2506Y 永豐中小Aa,2018/05/18,13998344,NTD,53.73
T2520Y 永豐領航科技,2018/05/18,73992013,NTD,41.51
T2527Y 永豐主流品牌,2018/05/18,48890039,NTD,18.08
T2531Y 永豐亞洲民生消費,2018/05/18,25599877,NTD,12.52
T2539A 永豐中國經建 CNY,2018/05/18,31812778B,RMB,4.89
T2539Y 永豐中國經建,2018/05/18,31812778A,NTD,23.01
T2618Y 中信台灣優勢基金,2018/05/18,48809501,NTD,19.03
T2620Y 中信台灣活力A,2018/05/18,48893417,NTD,16.5
T2627A 中信全球股票息 A,2018/05/18,38654726A,NTD,10
T2627B 中信全球股票息 B,2018/05/18,38654726B,NTD,9.43
T2701Y 宏利臺灣股息Aa,2018/05/18,73982057,NTD,29.99
T2703Y 宏利台灣動力Aa,2018/05/18,17144889,NTD,32.87
T2723A 宏利精選中華CH,2018/05/18,48916256B,RMB,2.9
T2723Y 宏利精選中華,2018/05/18,48916256A,NTD,12.91
T2726A 宏利亞太中小 CNY,2018/05/18,25677726B,RMB,4.2941
T2726B 宏利亞太中小 USD,2018/05/18,25677726C,USD,0.697
T2726Y 宏利亞太中小企業,2018/05/18,25677726A,NTD,19.97
T2776A 宏利全球動力股C,2018/05/18,42450034B,RMB,10
T2776Y 宏利全球動力股票,2018/05/18,42450034A,NTD,10.37
T2903Y 國泰高科技,2018/05/18,18031960,NTD,13.95
T3101Y 貝萊德寶利基金,2018/05/18,19330712,NTD,25.62
T3114A 貝萊德亞數據A,2018/05/18,42367768A,NTD,11.93
T3114B 貝萊德亞數據B,2018/05/18,42367768B,NTD,10.37
T3114C 貝萊德亞數據BC,2018/05/18,42367768C,RMB,11.33
T3114D 貝萊德亞數據B$,2018/05/18,42367768D,USD,11.78
T3201Y 野村優質,2018/05/18,19330754A,NTD,34.53
T3203Y 野村成長,2018/05/18,17146752,NTD,28.43
T3205Y 野村e 科技,2018/05/18,18037937,NTD,24
T3207Y 野村中小,2018/05/18,18488469A,NTD,51.12
T3208Y 野村全球品牌,2018/05/18,14697373,NTD,28.3
T3209A 野村全球高股息 A,2018/05/18,94988015A,NTD,19.57
T3209B 野村全球高股息 B,2018/05/18,94988015B,NTD,13.24
T3209E 野村全球高股息AC,2018/05/18,94988015C,RMB,12.41
T3209F 野村全球高股息BC,2018/05/18,94988015D,RMB,11.47
T3213A 野村歐洲高股息 A,2018/05/18,99975165A,NTD,11.79
T3213B 野村歐洲高股息 B,2018/05/18,99975165B,NTD,8.35
T3217A 野村亞太高股息 A,2018/05/18,48745964A,NTD,13.44
T3217B 野村亞太高股息 B,2018/05/18,48745964B,NTD,9.47
T3217E 野村亞太高股息AC,2018/05/18,48745964C,RMB,10.79
T3217F 野村亞太高股息BC,2018/05/18,48745964D,RMB,10.76
T3218Y 野村台灣運籌,2018/05/18,00988316,NTD,38.13
T3219Y 野村鴻運,2018/05/18,00968493,NTD,20.68
T3220C 野村環球 USD,2018/05/18,01021518C,USD,12.32
T3220E 野村環球 CNY,2018/05/18,01021518B,RMB,15.51
T3220Y 野村環球,2018/05/18,01021518A,NTD,16.73
T3223Y 野村積極成長,2018/05/18,01031564,NTD,12.01
T3224Y 野村新馬,2018/05/18,92017008,NTD,17.01
T3227Y 野村泰國,2018/05/18,20089404,NTD,43.1
T3228Y 野村高科技,2018/05/18,17600534,NTD,12.32
T3236Y 野村台灣高股,2018/05/18,99973878,NTD,22.15
T3237Y 野村全球生技醫療,2018/05/18,48844514,NTD,16.26
T3244Y 野村全球氣候變遷,2018/05/18,48968900,NTD,8.74
T3246Y 野村大俄羅斯,2018/05/18,10306992,NTD,7.49
T3248Y 野村中國機會,2018/05/18,25530596,NTD,14.84
T3251Y 野村巴西,2018/05/18,25652008,NTD,5.74
T3254Y 野村印度潛力,2018/05/18,26278374,NTD,12.84
T3255Y 野村印尼潛力,2018/05/18,26278389,NTD,9.16
T3267A 野村歐洲中小成,2018/05/18,38620711A,NTD,11.48
T3267C 野村歐洲中小成 $,2018/05/18,38620711B,USD,11.94
T3267E 野村歐洲中小成 C,2018/05/18,38620711C,RMB,12.46
T3293Y 野村日本領先基金,2018/05/18,42333108A,NTD,12.63
T3303Y 聯邦精選科技,2018/05/18,17597236,NTD,12.83
T3305Y 聯邦中國龍,2018/05/18,18496290,NTD,25.61
T3342A 聯邦全高息策A,2018/05/18,42525400A,NTD,9.7061
T3342B 聯邦全高息策B,2018/05/18,42525400B,NTD,9.5613
T3342C 聯邦全高息策A$,2018/05/18,42525400C,USD,9.8549
T3342D 聯邦全高息策B$,2018/05/18,42525400D,USD,9.7082
T3501Y 鋒裕匯理阿波羅Aa,2018/05/18,17597600,NTD,14.34
T3515Y 未來台灣新趨勢,2018/05/18,10341251,NTD,23.24
T3518Y 鋒裕匯理亞新富Aa,2018/05/18,26378535,NTD,21.94
T3521Y 未來資全球大消費,2018/05/18,31971888,NTD,15.21
T3601Y 安聯台灣大壩,2018/05/18,17604124,NTD,26.57
T3604Y 安聯台灣科技,2018/05/18,18480065,NTD,45.05
T3605B 安聯全球生技 USD,2018/05/18,14693593B,USD,9.43
T3605Y 安聯全球生技趨勢,2018/05/18,14693593A,NTD,34.42
T3608Y 安聯亞洲動態,2018/05/18,99337168,NTD,25.07
T3610Y 安聯全球新興,2018/05/18,99978472,NTD,18.7
T3615Y 安聯全球綠能,2018/05/18,48806595,NTD,9.41
T3617Y 安聯全球人口,2018/05/18,48937267,NTD,11.32
T3618Y 安聯全球農金,2018/05/18,48981946,NTD,9.53
T3619Y 安聯台灣智慧,2018/05/18,48997911,NTD,29.55
T3621Y 安聯中國策略,2018/05/18,25589337A,NTD,16.2
T3622Y 安聯全球油礦,2018/05/18,25627819,NTD,9.15
T3623Y 安聯中國東協,2018/05/18,25680150,NTD,16.29
T3631A 安聯中新思路,2018/05/18,42319470A,NTD,13.51
T3631B 安聯新思路 C,2018/05/18,42319470B,RMB,14.74
T3631C 安聯新思路 $,2018/05/18,42319470C,USD,14.84
T3701U 國泰國泰I,2018/05/18,17612497B,NTD,24.41
T3701Y 國泰國泰A,2018/05/18,17612497A,NTD,24.41
T3703Y 國泰中小成長,2018/05/18,18043059A,NTD,45.59
T3706Y 國泰大中華,2018/05/18,19291128,NTD,21.76
T3707Y 國泰科技生化,2018/05/18,14705562,NTD,38.34
T3714Y 國泰小龍,2018/05/18,01031874A,NTD,16.14
T3720U 國泰全球基建 $,2018/05/18,48832881B,USD,0.4689
T3720Y 國泰全球基礎建設,2018/05/18,48832881A,NTD,13.19
T3726U 國泰中港台 USD,2018/05/18,25621998B,USD,0.5801
T3726Y 國泰中港台,2018/05/18,25621998A,NTD,17.29
T3728U 國泰新興市場 USD,2018/05/18,26203542B,USD,0.4141
T3728Y 國泰新興市場,2018/05/18,26203542A,NTD,12.38
T3729U 國泰全球資源 USD,2018/05/18,26273455B,USD,0.1959
T3729Y 國泰全球資源,2018/05/18,26273455A,NTD,5.95
T3731C 國泰中國內需$I,2018/05/18,26317735C,USD,0.8175
T3731U 國泰中國內需 $,2018/05/18,26317735B,USD,0.7755
T3731Y 國泰中國內需增長,2018/05/18,26317735A,NTD,21.24
T3734U 國泰中新興戰略 $,2018/05/18,31821137B,USD,0.7647
T3734Y 國泰中國新興戰略,2018/05/18,31821137A,NTD,23.06
T3735Y 國泰價值卓越,2018/05/18,31837449,NTD,16.79
T3745A 國泰亞洲成長,2018/05/18,38600412A,NTD,11.95
T3745B 國泰亞洲成長 $,2018/05/18,38600412B,USD,0.4128
T3767A 國泰歐洲精選基金,2018/05/18,42305546A,NTD,11.26
T3767B 國泰歐洲精選 $,2018/05/18,42305546B,USD,0.3958
T3771A 國泰全球高股息,2018/05/18,42401610A,NTD,10.62
T3771B 國泰全球高股息 $,2018/05/18,42401610B,USD,0.3546
T3771C 國泰全球高股息 C,2018/05/18,42401610C,RMB,2.2535
T3771D 國泰全球高股息 A,2018/05/18,42401610D,AUD,0.4746
T3803Y 富達台灣成長,2018/05/18,13984165,NTD,30.11
T4001Y 德銀遠東DWS 台灣,2018/05/18,18499732,NTD,16.54
T4006Y 德銀遠東DWS 全物,2018/05/18,99632577,NTD,19.89
T4101Y 凱基開創,2018/05/18,13539952,NTD,27.48
T4103Y 凱基台商天下,2018/05/18,48882220,NTD,13.51
T4105Y 凱基亞洲四金磚,2018/05/18,48997927,NTD,18.14
T4112Y 凱基台灣精五門,2018/05/18,25612029,NTD,20.99
T4115Y 凱基資源國,2018/05/18,26258172,NTD,9.64
T4117Y 凱基新興中小,2018/05/18,26323981A,NTD,18.41
T4119Y 凱基雲端趨勢,2018/05/18,31884076A,NTD,21.07
T4122Y 凱基亞太高股息,2018/05/18,38533667,NTD,13.36
T4123A 凱基護城河基金,2018/05/18,38590907A,NTD,12.95
T4123B 凱基護城河基金$,2018/05/18,38590907B,USD,13.0694
T4124A 凱基亞護城河,2018/05/18,42306377A,NTD,12.82
T4124B 凱基亞護城河 USD,2018/05/18,42306377B,USD,13.3942
T4124C 凱基亞護城河 CNY,2018/05/18,42306377C,RMB,13.76
T4125A 凱基銀髮商機,2018/05/18,42402738A,NTD,10.94
T4125B 凱基銀髮商機 $,2018/05/18,42402738B,USD,11.783
T4125C 凱基銀髮商機 C,2018/05/18,42402738C,RMB,11.23
T4127A 凱基醫院長照,2018/05/18,42485940A,NTD,11.18
T4127B 凱基醫院長照$,2018/05/18,42485940B,USD,11.2363
T4209A 施羅德台樂活Ia,2018/05/18,48948834B,NTD,"4,429.20"
T4209Y 施羅德台樂活Aa,2018/05/18,48948834A,NTD,19.5
T4301Y 華頓台灣,2018/05/18,14694495,NTD,30.93
T4303Y 華頓中小型,2018/05/18,80892778,NTD,25.46
T4309Y 華頓全球黑鑽油源,2018/05/18,48712112,NTD,6.29
T4314Y 華頓全球時尚精品,2018/05/18,48842261,NTD,17.8
T4404Y 安本標準兩岸價值,2018/05/18,31923248A,NTD,11.84
T4502Y 富蘭克林華美第一,2018/05/18,15733973,NTD,41.44
T4504A 富蘭克林新世 USD,2018/05/18,48997270B,USD,13.44
T4504B 富蘭克林新世 CNY,2018/05/18,48997270C,RMB,13.38
T4504Y 富蘭克林華美新世,2018/05/18,48997270A,NTD,15.12
T4505Y 富蘭克林華美中華,2018/05/18,25515602,NTD,14.67
T4509A 富蘭克林中消費 C,2018/05/18,26287795B,RMB,10.4
T4509B 富蘭克林中消費 $,2018/05/18,26287795C,USD,12.05
T4509Y 富蘭克林中國消費,2018/05/18,26287795A,NTD,10.27
T4510Y 富蘭克林高科技,2018/05/18,26310297,NTD,20.62
T4511Y 富蘭克林華美傳產,2018/05/18,26310310,NTD,20.32
T4515A 富蘭克林中國A股C,2018/05/18,38547424B,RMB,9.12
T4515B 富蘭克林中國A股$,2018/05/18,38547424C,USD,11.28
T4515Y 富蘭克林中國 A股,2018/05/18,38547424A,NTD,10.69
T4517A 富蘭克林全球成長,2018/05/18,38639351A,NTD,10.6
T4517B 富蘭全球成長 $,2018/05/18,38639351B,USD,11.25
T4521A 富蘭美高股息A,2018/05/18,42483963A,NTD,10.04
T4521B 富蘭美高股息B,2018/05/18,42483963B,NTD,9.74
T4521C 富蘭美高股息A$,2018/05/18,42483963C,USD,10.12
T4521D 富蘭美高股息B$,2018/05/18,42483963D,USD,9.82
T4526A 富蘭克林全球醫,2018/05/18,42547333A,NTD,10.33
T4526B 富蘭克林全球醫$,2018/05/18,42547333B,USD,10.36
T4706Y 台新主流,2018/05/18,48858663,NTD,24.94
T4711Y 台新中國精中小,2018/05/18,25691213A,NTD,12.6
T4712Y 台新台灣中小基金,2018/05/18,81588536,NTD,39.33
T4714Y 台新中國通,2018/05/18,80894446,NTD,50.12
T4720Y 台新2000高科,2018/05/18,17602821,NTD,35.64
T4737Y 台新新興市場機會,2018/05/18,26291783,NTD,6.47
T4739Y 台新印度,2018/05/18,26322646,NTD,15.54
T4758A 台新智慧生活基金,2018/05/18,42549228A,NTD,10.26
T4758B 台新智慧生活$,2018/05/18,42549228B,USD,10.2888
T4801Y 合庫台灣基金,2018/05/18,26320632,NTD,11.46
T4805Y 合庫全球新興市場,2018/05/18,31922640,NTD,9.51
T4808A 合庫全球高股息A,2018/05/18,42375676A,NTD,10.22
T4808B 合庫全球高股息B,2018/05/18,42375676B,NTD,9.49
T4808C 合庫全球高股息A$,2018/05/18,42375676C,USD,11.3
T4808D 合庫全球高股息B$,2018/05/18,42375676D,USD,10.66
T5001A 路博邁AR台股TA,2018/05/18,42532205A,NTD,9.93
T5001B 路博邁AR台股TB,2018/05/18,42532205B,NTD,9.6
T0102Y 兆豐國際第一,2018/05/11,00965469,NTD,13.23
T0103Y 兆豐國際國民,2018/05/11,01050148,NTD,22.44
T0104Y 兆豐國際全球,2018/05/11,00992769,NTD,32.04
T0107Y 兆豐國際中小,2018/05/11,81584996,NTD,15.55
T0108Y 兆豐國際電子,2018/05/11,73991751,NTD,25.91
T0109Y 兆豐國際生命科學,2018/05/11,14699772,NTD,15.18
T0110Y 兆豐豐台灣,2018/05/11,10341837,NTD,32.95
T0112Y 兆豐國際綠鑽,2018/05/11,25637773,NTD,8.13
T0114Y 兆豐國際全球高股,2018/05/11,26278352,NTD,11.79
T0115B 兆豐國際民生$,2018/05/11,26299315B,USD,12.3
T0115Y 兆豐國際民生動力,2018/05/11,26299315A,NTD,12.3
T0119A 兆豐中國 A股,2018/05/11,38592074A,NTD,20.98
T0119B 兆豐中國 A股 $,2018/05/11,38592074B,USD,21.25
T0119C 兆豐中國 A股CNY,2018/05/11,38592074C,RMB,15.08
T0311Y 第一金店頭,2018/05/11,20092528,NTD,10.44
T0313Y 第一金小型,2018/05/11,73989002,NTD,40.99
T0314Y 第一金電子,2018/05/11,19341318,NTD,35.45
T0316Y 第一金亞洲科技,2018/05/11,17612378,NTD,21.24
T0318Y 第一金大中華,2018/05/11,15739619,NTD,28.69
T0331Y 第一金全球大趨勢,2018/05/11,10338642,NTD,23.53
T0334A 第一金中國世紀 C,2018/05/11,25620512B,RMB,14.34
T0334Y 第一金中國世紀,2018/05/11,25620512A,NTD,11.05
T0335Y 第一金亞洲新興市,2018/05/11,25652648,NTD,13.99
T0336Y 第一金創新,2018/05/11,26202396,NTD,26.59
T0346A 第一AI機器人Aa,2018/05/11,42399017A,NTD,13.64
T0346B 第一AI機器人Aa$,2018/05/11,42399017B,USD,14.9779
T0347A 第一AI FTech A,2018/05/11,42455621A,NTD,13.08
T0347B 第一AI FTech A$,2018/05/11,42455621B,USD,14.1064
T0349A 第一金水電 A,2018/05/11,42539761A,NTD,9.49
T0349B 第一金水電 B,2018/05/11,42539761B,NTD,9.26
T0349C 第一金水電 A $,2018/05/11,42539761C,USD,9.7177
T0349D 第一金水電 B $,2018/05/11,42539761D,USD,9.4793
T0349E 第一金水電 AN,2018/05/11,42539761E,NTD,9.5
T0349F 第一金水電 BN,2018/05/11,42539761F,NTD,9.26
T0349G 第一金水電 AN$,2018/05/11,42539761G,USD,9.7189
T0349H 第一金水電 BN$,2018/05/11,42539761H,USD,9.4802
T0406Y 匯豐成功,2018/05/11,76941376,NTD,39.93
T0408A 匯豐龍鳳I,2018/05/11,01031298B,NTD,51.92
T0408Y 匯豐龍鳳A,2018/05/11,01031298A,NTD,51.92
T0410Y 匯豐龍騰電子,2018/05/11,92017794,NTD,37.6
T0415Y 匯豐台灣精典,2018/05/11,73987671,NTD,24.2
T0417Y 匯豐太平洋精典,2018/05/11,18031954,NTD,18.36
T0425Y 匯豐金磚動力,2018/05/11,48686374,NTD,15
T0428Y 匯豐新鑽動力,2018/05/11,48784327,NTD,11.53
T0431Y 匯豐全球關鍵資源,2018/05/11,48925001,NTD,8.46
T0436A 匯豐中國動力 CNY,2018/05/11,25500903B,RMB,3.52
T0436B 匯豐中國動力 USD,2018/05/11,25500903C,USD,0.56
T0436Y 匯豐中國動力,2018/05/11,25500903A,NTD,16.55
T0439Y 匯豐黃金及礦業股,2018/05/11,25651866,NTD,5.3
T0447Y 匯豐拉丁美洲,2018/05/11,26335699,NTD,7.89
T0453A 匯豐中國 A股聚 C,2018/05/11,38482745B,RMB,2.9915
T0453B 匯豐中國 A股聚 $,2018/05/11,38482745C,USD,0.4723
T0453Y 匯豐中國 A股匯聚,2018/05/11,38482745A,NTD,14.0629
T0475A 匯豐中國科技精選,2018/05/11,42325064A,NTD,11.14
T0475B 匯豐中國科技選 C,2018/05/11,42325064B,RMB,12.31
T0475C 匯豐中國科技選 $,2018/05/11,42325064C,USD,12.38
T0502Y 元多福,2018/05/11,01032058,NTD,58.66
T0503Y 元大多多基金,2018/05/11,92001765,NTD,21.35
T0504Y 元卓越,2018/05/11,92026219,NTD,51.42
T0506Y 元店頭,2018/05/11,20080023,NTD,9.42
T0508Y 元高科,2018/05/11,81584335,NTD,19.8
T0509Y 元大經貿基金,2018/05/11,83863951,NTD,40.32
T0513Y 新主流,2018/05/11,17139204,NTD,29.27
T0516Y 元大巴菲特基金,2018/05/11,18036281,NTD,30.39
T0537Y 元大亞太成長基金,2018/05/11,48708243,NTD,10.08
T0538Y 元大泛歐成長基金,2018/05/11,48753324,NTD,9.84
T0546A 元大全球公用能 A,2018/05/11,48952816A,NTD,9.22
T0546B 元大全球公用能 B,2018/05/11,48952816B,NTD,7.06
T0553Y 元大全球農業商機,2018/05/11,10348058,NTD,16.37
T0556A 元大新中國 $,2018/05/11,25520400B,USD,11.359
T0556B 元大新中國 C,2018/05/11,25520400C,RMB,11.16
T0556Y 元大新中國基金,2018/05/11,25520400A,NTD,10.92
T0557Y 元大印度基金,2018/05/11,25622390,NTD,12.72
T0558Y 元大新興亞洲,2018/05/11,25643156,NTD,12.09
T0560Y 元大華夏中小,2018/05/11,26206323,NTD,8.43
T0567Y 元2001,2018/05/11,00974066,NTD,67.93
T0568Y 元大績效基金,2018/05/11,92004566,NTD,60.47
T0572Y 元大精準中小基金,2018/05/11,14542287,NTD,22.44
T0596A 元大大中華 TMT,2018/05/11,38639090A,NTD,12.22
T0596B 元大大中華 TMT C,2018/05/11,38639090B,RMB,13.08
T0597A 元大全股票入息A,2018/05/11,42307684A,NTD,10.78
T0597B 元大全股票入息B,2018/05/11,42307684B,NTD,9.72
T0597C 元大全股票入息B$,2018/05/11,42307684C,USD,10.152
T0601Y 景順潛力,2018/05/11,92019786,NTD,35.04
T0603Y 景順全球科技,2018/05/11,97993482,NTD,21.39
T0605Y 景順台灣科技,2018/05/11,73989256,NTD,33.83
T0606Y 景順主流,2018/05/11,17140568,NTD,19.09
T0609Y 景順全球康健,2018/05/11,14687516,NTD,17.53
T0704Y 瀚亞高科技,2018/05/11,92003102,NTD,61.19
T0705Y 瀚亞外銷,2018/05/11,92012572,NTD,44.69
T0708Y 瀚亞菁華,2018/05/11,97990696,NTD,23.64
T0711Y 瀚亞中小型股,2018/05/11,81595924,NTD,23.76
T0715Y 瀚亞電通網,2018/05/11,17603899,NTD,15.9
T0716Y 瀚亞歐洲,2018/05/11,17611814,NTD,12.07
T0718Y 瀚亞美國高科技,2018/05/11,14692623,NTD,25.62
T0723A 瀚亞印度 USD,2018/05/11,21704130B,USD,13.6
T0723B 瀚亞印度 CNY,2018/05/11,21704130C,RMB,13.27
T0723Y 瀚亞印度,2018/05/11,21704130A,NTD,29.13
T0727B 瀚亞亞太高股息 B,2018/05/11,48733897B,NTD,9.66
T0727C 瀚亞亞太高股息A$,2018/05/11,48733897C,USD,11.34
T0727D 瀚亞亞太高股息B$,2018/05/11,48733897D,USD,9.98
T0727E 瀚亞亞太高股息AC,2018/05/11,48733897E,RMB,11.79
T0727F 瀚亞亞太高股息BC,2018/05/11,48733897F,RMB,9.55
T0727Y 瀚亞亞太高股息 A,2018/05/11,48733897A,NTD,15.64
T0732Y 瀚亞亞太基礎建設,2018/05/11,48885958,NTD,11.8
T0735B 瀚亞非洲B-RAND,2018/05/11,10357632B,ZAR,11.42
T0735Y 瀚亞非洲 A,2018/05/11,10357632A,NTD,22.75
T0736Y 瀚亞巴西,2018/05/11,25633559,NTD,5.23
T0739A 瀚亞中國 A股C,2018/05/11,26384902B,RMB,13.4
T0739Y 瀚亞中國 A股,2018/05/11,26384902A,NTD,14.71
T0751A 瀚亞全球策收股A,2018/05/11,42443772A,NTD,10.57
T0751B 瀚亞全球策收股B,2018/05/11,42443772B,NTD,10.02
T0751C 瀚亞全球策收股A$,2018/05/11,42443772C,USD,11.28
T0751D 瀚亞全球策收股B$,2018/05/11,42443772D,USD,10.67
T0751E 瀚亞全球策收股AC,2018/05/11,42443772E,RMB,10.68
T0751F 瀚亞全球策收股BC,2018/05/11,42443772F,RMB,10
T0802Y 保德信高成長Aa,2018/05/11,01032183,NTD,92.58
T0803Y 保德信金滿意,2018/05/11,92013967,NTD,41.03
T0804Y 保德信亞太,2018/05/11,92029139,NTD,22.71
T0806Y 保德信店頭,2018/05/11,97988636,NTD,33.82
T0807Y 保德信第一,2018/05/11,20097447,NTD,27.08
T0808Y 保德信科技島,2018/05/11,73990649,NTD,25.15
T0809Y 保德信大中華,2018/05/11,73998065A,NTD,31.41
T0810Y 保德信中小型,2018/05/11,83866508,NTD,45.37
T0812Y 保德信新世紀,2018/05/11,17602625,NTD,10.42
T0815Y 保德信台商全方位,2018/05/11,13528977,NTD,36.68
T0816B 保德信全球醫療 $,2018/05/11,14692638B,USD,9.48
T0816Y 保德信全球醫療生,2018/05/11,14692638A,NTD,30.33
T0817Y 保德信全球中小,2018/05/11,98755451A,NTD,30.13
T0826Y 保德信全球資源,2018/05/11,48938250,NTD,8.31
T0827Y 保德信全球基礎建,2018/05/11,48970455,NTD,12.2
T0828Y 保德信全球消費商,2018/05/11,10307155,NTD,17.39
T0830Y 保德信拉丁美洲,2018/05/11,25674811,NTD,7.3
T0832B 保德信中國品牌 $,2018/05/11,26290779B,USD,10.24
T0832C 保德信中國品牌 C,2018/05/11,26290779C,RMB,10.4
T0832Y 保德信中國品牌,2018/05/11,26290779A,NTD,11.16
T0836B 保德信中國中小 $,2018/05/11,38551094B,USD,11.36
T0836C 保德信中國中小 C,2018/05/11,38551094C,RMB,10.85
T0836Y 保德信中國中小,2018/05/11,38551094A,NTD,10.58
T0901Y 統一統信,2018/05/11,77537493,NTD,33.2
T0902Y 統一全天候A,2018/05/11,01031699A,NTD,113.13
T0903Y 統一黑馬,2018/05/11,92002244,NTD,61.07
T0904Y 統一龍馬,2018/05/11,92012762,NTD,68.94
T0906Y 統一中小,2018/05/11,97977878,NTD,26.55
T0909Y 統一經建,2018/05/11,81581724,NTD,47.84
T0910Y 統一奔騰,2018/05/11,73990253,NTD,60.18
T0911Y 統一大滿貫A,2018/05/11,17605622A,NTD,32.85
T0912Y 統一亞太,2018/05/11,18030553,NTD,27.18
T0921Y 統一強漢,2018/05/11,48863201A,NTD,25.31
T0922Y 統一台灣動力,2018/05/11,48934304,NTD,17.51
T0923Y 統一大龍印,2018/05/11,25637393,NTD,16.98
T0924Y 統一大中華中小,2018/05/11,26202889A,NTD,14.3
T0925Y 統一亞洲科技能源,2018/05/11,26318517,NTD,19.76
T0927Y 統一亞洲大金磚,2018/05/11,31841577,NTD,13.21
T0931Y 統一大龍騰中國,2018/05/11,38592911A,NTD,11.09
T0933A 統一全球新科技,2018/05/11,42386152A,NTD,14.56
T0933B 統一全球新科技 $,2018/05/11,42386152B,USD,15.74
T0933C 統一全球新科技 C,2018/05/11,42386152C,RMB,15.41
T1001Y 富邦FB A,2018/05/11,00974018A,NTD,13.55
T1004Y 富邦精準,2018/05/11,92002384,NTD,48.02
T1005Y 富邦長紅,2018/05/11,92010477,NTD,67.01
T1010Y 精銳FB,2018/05/11,20089755,NTD,12.34
T1011Y 富邦高成長,2018/05/11,81585475,NTD,25.54
T1012Y 科技FB,2018/05/11,83864683,NTD,25.72
T1017Y 富邦台灣心,2018/05/11,17148301,NTD,23.06
T1028B 富邦大中華成長 $,2018/05/11,48908684B,USD,0.2407
T1028Y 富邦大中華成長,2018/05/11,48908684A,NTD,7.17
T1102Y 摩根台灣增長,2018/05/11,01032162,NTD,51.67
T1103Y 摩根新興日本,2018/05/11,92005896,NTD,25.12
T1104Y 摩根新興科技,2018/05/11,92012025,NTD,59.94
T1106Y 摩根亞洲,2018/05/11,92023780,NTD,58.62
T1108Y 摩根龍揚,2018/05/11,97999612,NTD,34.87
T1109Y 摩根東方科技,2018/05/11,20096209,NTD,36.87
T1110Y 摩根大歐洲,2018/05/11,73980092,NTD,18.66
T1111Y 摩根中小,2018/05/11,73989501,NTD,25.37
T1119Y 摩根全球α,2018/05/11,29245757,NTD,19.08
T1124Y 摩根絕對日本,2018/05/11,48727760,NTD,14.65
T1125Y 摩根新興35,2018/05/11,48768614,NTD,13.95
T1127Y 摩根全球發,2018/05/11,48860963,NTD,12.51
T1129Y 摩根新絲路,2018/05/11,48974190,NTD,10.63
T1130Y 摩根東方內需機會,2018/05/11,10313109,NTD,18.56
T1131Y 摩根金龍收成,2018/05/11,10348445,NTD,23.31
T1134Y 摩根中國亮點,2018/05/11,25627402,NTD,14.42
T1135Y 摩根台灣金磚A,2018/05/11,25636367A,NTD,21.13
T1136Y 摩根新金磚五國,2018/05/11,25684986,NTD,11.96
T1142B 摩根中國 A股 USD,2018/05/11,31944996B,USD,12.5
T1142Y 摩根中國 A股,2018/05/11,31944996A,NTD,15.36
T1145A 摩根泛亞太入息 A,2018/05/11,38532914A,NTD,11.7
T1145B 摩根泛亞太入息 B,2018/05/11,38532914B,NTD,10.08
T1145C 摩根泛亞太入息B$,2018/05/11,38532914C,USD,10.17
T1145E 摩根泛亞太入息BC,2018/05/11,38532914D,RMB,10.51
T1155A 摩根環股收益A,2018/05/11,42381001A,NTD,10.99
